bus_id,vehicle_id,trip_id,route_id,partenza_sec,arrivo_sec,partenza,arrivo,durata_min
21,BUS21,LINEA_11I_A_82800,LINEA_11I,82800,83610,23:00:00,23:13:30,13
21,BUS21,LINEA_11I_R_84600,LINEA_11I_R,84600,85410,23:30:00,23:43:30,13
22,BUS22,LINEA_11I_A_23400,LINEA_11I,23400,24210,06:30:00,06:43:30,13
22,BUS22,LINEA_11I_R_25200,LINEA_11I_R,25200,26010,07:00:00,07:13:30,13
22,BUS22,LINEA_11I_A_27000,LINEA_11I,27000,27810,07:30:00,07:43:30,13
22,BUS22,LINEA_11I_R_28800,LINEA_11I_R,28800,29610,08:00:00,08:13:30,13
22,BUS22,LINEA_11I_A_30600,LINEA_11I,30600,31410,08:30:00,08:43:30,13
22,BUS22,LINEA_11I_R_32400,LINEA_11I_R,32400,33210,09:00:00,09:13:30,13
22,BUS22,LINEA_11I_A_34200,LINEA_11I,34200,35010,09:30:00,09:43:30,13
22,BUS22,LINEA_11I_R_36000,LINEA_11I_R,36000,36810,10:00:00,10:13:30,13
22,BUS22,LINEA_11I_A_37800,LINEA_11I,37800,38610,10:30:00,10:43:30,13
22,BUS22,LINEA_11I_R_39600,LINEA_11I_R,39600,40410,11:00:00,11:13:30,13
22,BUS22,LINEA_11I_A_41400,LINEA_11I,41400,42210,11:30:00,11:43:30,13
22,BUS22,LINEA_11I_R_43200,LINEA_11I_R,43200,44010,12:00:00,12:13:30,13
22,BUS22,LINEA_11I_A_45000,LINEA_11I,45000,45810,12:30:00,12:43:30,13
22,BUS22,LINEA_11I_R_46800,LINEA_11I_R,46800,47610,13:00:00,13:13:30,13
22,BUS22,LINEA_11I_A_48600,LINEA_11I,48600,49410,13:30:00,13:43:30,13
22,BUS22,LINEA_11I_R_50400,LINEA_11I_R,50400,51210,14:00:00,14:13:30,13
22,BUS22,LINEA_11I_A_52200,LINEA_11I,52200,53010,14:30:00,14:43:30,13
22,BUS22,LINEA_11I_R_54000,LINEA_11I_R,54000,54810,15:00:00,15:13:30,13
22,BUS22,LINEA_11I_A_55800,LINEA_11I,55800,56610,15:30:00,15:43:30,13
22,BUS22,LINEA_11I_R_57600,LINEA_11I_R,57600,58410,16:00:00,16:13:30,13
22,BUS22,LINEA_11I_A_59400,LINEA_11I,59400,60210,16:30:00,16:43:30,13
22,BUS22,LINEA_11I_R_61200,LINEA_11I_R,61200,62010,17:00:00,17:13:30,13
22,BUS22,LINEA_11I_A_63000,LINEA_11I,63000,63810,17:30:00,17:43:30,13
22,BUS22,LINEA_11I_R_64800,LINEA_11I_R,64800,65610,18:00:00,18:13:30,13
22,BUS22,LINEA_11I_A_66600,LINEA_11I,66600,67410,18:30:00,18:43:30,13
22,BUS22,LINEA_11I_R_68400,LINEA_11I_R,68400,69210,19:00:00,19:13:30,13
22,BUS22,LINEA_11I_A_70200,LINEA_11I,70200,71010,19:30:00,19:43:30,13
22,BUS22,LINEA_11I_R_72000,LINEA_11I_R,72000,72810,20:00:00,20:13:30,13
22,BUS22,LINEA_11I_A_73800,LINEA_11I,73800,74610,20:30:00,20:43:30,13
22,BUS22,LINEA_11I_R_75600,LINEA_11I_R,75600,76410,21:00:00,21:13:30,13
22,BUS22,LINEA_11I_A_77400,LINEA_11I,77400,78210,21:30:00,21:43:30,13
22,BUS22,LINEA_11I_R_79200,LINEA_11I_R,79200,80010,22:00:00,22:13:30,13
22,BUS22,LINEA_11I_A_81000,LINEA_11I,81000,81810,22:30:00,22:43:30,13
22,BUS22,LINEA_11I_R_82800,LINEA_11I_R,82800,83610,23:00:00,23:13:30,13
23,BUS23,LINEA_11L_A_21600,LINEA_11L,21600,22704,06:00:00,06:18:24,18
23,BUS23,LINEA_11L_R_23400,LINEA_11L_R,23400,24504,06:30:00,06:48:24,18
23,BUS23,LINEA_11L_A_25200,LINEA_11L,25200,26304,07:00:00,07:18:24,18
23,BUS23,LINEA_11L_R_27000,LINEA_11L_R,27000,28104,07:30:00,07:48:24,18
23,BUS23,LINEA_11L_A_28800,LINEA_11L,28800,29904,08:00:00,08:18:24,18
23,BUS23,LINEA_11L_R_30600,LINEA_11L_R,30600,31704,08:30:00,08:48:24,18
23,BUS23,LINEA_11L_A_32400,LINEA_11L,32400,33504,09:00:00,09:18:24,18
23,BUS23,LINEA_11L_R_34200,LINEA_11L_R,34200,35304,09:30:00,09:48:24,18
23,BUS23,LINEA_11L_A_36000,LINEA_11L,36000,37104,10:00:00,10:18:24,18
23,BUS23,LINEA_11L_R_37800,LINEA_11L_R,37800,38904,10:30:00,10:48:24,18
23,BUS23,LINEA_11L_A_39600,LINEA_11L,39600,40704,11:00:00,11:18:24,18
23,BUS23,LINEA_11L_R_41400,LINEA_11L_R,41400,42504,11:30:00,11:48:24,18
23,BUS23,LINEA_11L_A_43200,LINEA_11L,43200,44304,12:00:00,12:18:24,18
23,BUS23,LINEA_11L_R_45000,LINEA_11L_R,45000,46104,12:30:00,12:48:24,18
23,BUS23,LINEA_11L_A_46800,LINEA_11L,46800,47904,13:00:00,13:18:24,18
23,BUS23,LINEA_11L_R_48600,LINEA_11L_R,48600,49704,13:30:00,13:48:24,18
23,BUS23,LINEA_11L_A_50400,LINEA_11L,50400,51504,14:00:00,14:18:24,18
23,BUS23,LINEA_11L_R_52200,LINEA_11L_R,52200,53304,14:30:00,14:48:24,18
23,BUS23,LINEA_11L_A_54000,LINEA_11L,54000,55104,15:00:00,15:18:24,18
23,BUS23,LINEA_11L_R_55800,LINEA_11L_R,55800,56904,15:30:00,15:48:24,18
23,BUS23,LINEA_11L_A_57600,LINEA_11L,57600,58704,16:00:00,16:18:24,18
23,BUS23,LINEA_11L_R_59400,LINEA_11L_R,59400,60504,16:30:00,16:48:24,18
23,BUS23,LINEA_11L_A_61200,LINEA_11L,61200,62304,17:00:00,17:18:24,18
23,BUS23,LINEA_11L_R_63000,LINEA_11L_R,63000,64104,17:30:00,17:48:24,18
23,BUS23,LINEA_11L_A_64800,LINEA_11L,64800,65904,18:00:00,18:18:24,18
23,BUS23,LINEA_11L_R_66600,LINEA_11L_R,66600,67704,18:30:00,18:48:24,18
23,BUS23,LINEA_11L_A_68400,LINEA_11L,68400,69504,19:00:00,19:18:24,18
23,BUS23,LINEA_11L_R_70200,LINEA_11L_R,70200,71304,19:30:00,19:48:24,18
23,BUS23,LINEA_11L_A_72000,LINEA_11L,72000,73104,20:00:00,20:18:24,18
23,BUS23,LINEA_11L_R_73800,LINEA_11L_R,73800,74904,20:30:00,20:48:24,18
23,BUS23,LINEA_11L_A_75600,LINEA_11L,75600,76704,21:00:00,21:18:24,18
23,BUS23,LINEA_11L_R_77400,LINEA_11L_R,77400,78504,21:30:00,21:48:24,18
23,BUS23,LINEA_11L_A_79200,LINEA_11L,79200,80304,22:00:00,22:18:24,18
23,BUS23,LINEA_11L_R_81000,LINEA_11L_R,81000,82104,22:30:00,22:48:24,18
23,BUS23,LINEA_11L_A_82800,LINEA_11L,82800,83904,23:00:00,23:18:24,18
23,BUS23,LINEA_11L_R_84600,LINEA_11L_R,84600,85704,23:30:00,23:48:24,18
24,BUS24,LINEA_11L_A_23400,LINEA_11L,23400,24504,06:30:00,06:48:24,18
24,BUS24,LINEA_11L_R_25200,LINEA_11L_R,25200,26304,07:00:00,07:18:24,18
24,BUS24,LINEA_11L_A_27000,LINEA_11L,27000,28104,07:30:00,07:48:24,18
24,BUS24,LINEA_11L_R_28800,LINEA_11L_R,28800,29904,08:00:00,08:18:24,18
24,BUS24,LINEA_11L_A_30600,LINEA_11L,30600,31704,08:30:00,08:48:24,18
24,BUS24,LINEA_11L_R_32400,LINEA_11L_R,32400,33504,09:00:00,09:18:24,18
24,BUS24,LINEA_11L_A_34200,LINEA_11L,34200,35304,09:30:00,09:48:24,18
24,BUS24,LINEA_11L_R_36000,LINEA_11L_R,36000,37104,10:00:00,10:18:24,18
24,BUS24,LINEA_11L_A_37800,LINEA_11L,37800,38904,10:30:00,10:48:24,18
24,BUS24,LINEA_11L_R_39600,LINEA_11L_R,39600,40704,11:00:00,11:18:24,18
24,BUS24,LINEA_11L_A_41400,LINEA_11L,41400,42504,11:30:00,11:48:24,18
24,BUS24,LINEA_11L_R_43200,LINEA_11L_R,43200,44304,12:00:00,12:18:24,18
24,BUS24,LINEA_11L_A_45000,LINEA_11L,45000,46104,12:30:00,12:48:24,18
24,BUS24,LINEA_11L_R_46800,LINEA_11L_R,46800,47904,13:00:00,13:18:24,18
24,BUS24,LINEA_11L_A_48600,LINEA_11L,48600,49704,13:30:00,13:48:24,18
24,BUS24,LINEA_11L_R_50400,LINEA_11L_R,50400,51504,14:00:00,14:18:24,18
24,BUS24,LINEA_11L_A_52200,LINEA_11L,52200,53304,14:30:00,14:48:24,18
24,BUS24,LINEA_11L_R_54000,LINEA_11L_R,54000,55104,15:00:00,15:18:24,18
24,BUS24,LINEA_11L_A_55800,LINEA_11L,55800,56904,15:30:00,15:48:24,18
24,BUS24,LINEA_11L_R_57600,LINEA_11L_R,57600,58704,16:00:00,16:18:24,18
24,BUS24,LINEA_11L_A_59400,LINEA_11L,59400,60504,16:30:00,16:48:24,18
24,BUS24,LINEA_11L_R_61200,LINEA_11L_R,61200,62304,17:00:00,17:18:24,18
24,BUS24,LINEA_11L_A_63000,LINEA_11L,63000,64104,17:30:00,17:48:24,18
24,BUS24,LINEA_11L_R_64800,LINEA_11L_R,64800,65904,18:00:00,18:18:24,18
24,BUS24,LINEA_11L_A_66600,LINEA_11L,66600,67704,18:30:00,18:48:24,18
24,BUS24,LINEA_11L_R_68400,LINEA_11L_R,68400,69504,19:00:00,19:18:24,18
24,BUS24,LINEA_11L_A_70200,LINEA_11L,70200,71304,19:30:00,19:48:24,18
24,BUS24,LINEA_11L_R_72000,LINEA_11L_R,72000,73104,20:00:00,20:18:24,18
24,BUS24,LINEA_11L_A_73800,LINEA_11L,73800,74904,20:30:00,20:48:24,18
24,BUS24,LINEA_11L_R_75600,LINEA_11L_R,75600,76704,21:00:00,21:18:24,18
24,BUS24,LINEA_11L_A_77400,LINEA_11L,77400,78504,21:30:00,21:48:24,18
24,BUS24,LINEA_11L_R_79200,LINEA_11L_R,79200,80304,22:00:00,22:18:24,18
24,BUS24,LINEA_11L_A_81000,LINEA_11L,81000,82104,22:30:00,22:48:24,18
24,BUS24,LINEA_11L_R_82800,LINEA_11L_R,82800,83904,23:00:00,23:18:24,18
25,BUS25,LINEA_14_A_21600,LINEA_14,21600,24365,06:00:00,06:46:05,46
25,BUS25,LINEA_14_A_25200,LINEA_14,25200,27965,07:00:00,07:46:05,46
25,BUS25,LINEA_14_A_28800,LINEA_14,28800,31565,08:00:00,08:46:05,46
25,BUS25,LINEA_14_A_32400,LINEA_14,32400,35165,09:00:00,09:46:05,46
25,BUS25,LINEA_14_A_36000,LINEA_14,36000,38765,10:00:00,10:46:05,46
25,BUS25,LINEA_14_A_39600,LINEA_14,39600,42365,11:00:00,11:46:05,46
25,BUS25,LINEA_14_A_43200,LINEA_14,43200,45965,12:00:00,12:46:05,46
25,BUS25,LINEA_14_A_46800,LINEA_14,46800,49565,13:00:00,13:46:05,46
25,BUS25,LINEA_14_A_50400,LINEA_14,50400,53165,14:00:00,14:46:05,46
25,BUS25,LINEA_14_A_54000,LINEA_14,54000,56765,15:00:00,15:46:05,46
25,BUS25,LINEA_14_A_57600,LINEA_14,57600,60365,16:00:00,16:46:05,46
25,BUS25,LINEA_14_A_61200,LINEA_14,61200,63965,17:00:00,17:46:05,46
25,BUS25,LINEA_14_A_64800,LINEA_14,64800,67565,18:00:00,18:46:05,46
25,BUS25,LINEA_14_A_68400,LINEA_14,68400,71165,19:00:00,19:46:05,46
25,BUS25,LINEA_14_A_72000,LINEA_14,72000,74765,20:00:00,20:46:05,46
25,BUS25,LINEA_14_A_75600,LINEA_14,75600,78365,21:00:00,21:46:05,46
25,BUS25,LINEA_14_A_79200,LINEA_14,79200,81965,22:00:00,22:46:05,46
25,BUS25,LINEA_14_A_82800,LINEA_14,82800,85565,23:00:00,23:46:05,46
26,BUS26,LINEA_14_A_23400,LINEA_14,23400,26165,06:30:00,07:16:05,46
26,BUS26,LINEA_14_A_27000,LINEA_14,27000,29765,07:30:00,08:16:05,46
26,BUS26,LINEA_14_A_30600,LINEA_14,30600,33365,08:30:00,09:16:05,46
26,BUS26,LINEA_14_A_34200,LINEA_14,34200,36965,09:30:00,10:16:05,46
26,BUS26,LINEA_14_A_37800,LINEA_14,37800,40565,10:30:00,11:16:05,46
26,BUS26,LINEA_14_A_41400,LINEA_14,41400,44165,11:30:00,12:16:05,46
26,BUS26,LINEA_14_A_45000,LINEA_14,45000,47765,12:30:00,13:16:05,46
26,BUS26,LINEA_14_A_48600,LINEA_14,48600,51365,13:30:00,14:16:05,46
26,BUS26,LINEA_14_A_52200,LINEA_14,52200,54965,14:30:00,15:16:05,46
26,BUS26,LINEA_14_A_55800,LINEA_14,55800,58565,15:30:00,16:16:05,46
26,BUS26,LINEA_14_A_59400,LINEA_14,59400,62165,16:30:00,17:16:05,46
26,BUS26,LINEA_14_A_63000,LINEA_14,63000,65765,17:30:00,18:16:05,46
26,BUS26,LINEA_14_A_66600,LINEA_14,66600,69365,18:30:00,19:16:05,46
26,BUS26,LINEA_14_A_70200,LINEA_14,70200,72965,19:30:00,20:16:05,46
26,BUS26,LINEA_14_A_73800,LINEA_14,73800,76565,20:30:00,21:16:05,46
26,BUS26,LINEA_14_A_77400,LINEA_14,77400,80165,21:30:00,22:16:05,46
26,BUS26,LINEA_14_A_81000,LINEA_14,81000,83765,22:30:00,23:16:05,46
27,BUS27,LINEA_16_A_21600,LINEA_16,21600,22551,06:00:00,06:15:51,15
27,BUS27,LINEA_16_R_23400,LINEA_16_R,23400,24351,06:30:00,06:45:51,15
27,BUS27,LINEA_16_A_25200,LINEA_16,25200,26151,07:00:00,07:15:51,15
27,BUS27,LINEA_16_R_27000,LINEA_16_R,27000,27951,07:30:00,07:45:51,15
27,BUS27,LINEA_16_A_28800,LINEA_16,28800,29751,08:00:00,08:15:51,15
27,BUS27,LINEA_16_R_30600,LINEA_16_R,30600,31551,08:30:00,08:45:51,15
27,BUS27,LINEA_16_A_32400,LINEA_16,32400,33351,09:00:00,09:15:51,15
27,BUS27,LINEA_16_R_34200,LINEA_16_R,34200,35151,09:30:00,09:45:51,15
27,BUS27,LINEA_16_A_36000,LINEA_16,36000,36951,10:00:00,10:15:51,15
27,BUS27,LINEA_16_R_37800,LINEA_16_R,37800,38751,10:30:00,10:45:51,15
27,BUS27,LINEA_16_A_39600,LINEA_16,39600,40551,11:00:00,11:15:51,15
27,BUS27,LINEA_16_R_41400,LINEA_16_R,41400,42351,11:30:00,11:45:51,15
27,BUS27,LINEA_16_A_43200,LINEA_16,43200,44151,12:00:00,12:15:51,15
27,BUS27,LINEA_16_R_45000,LINEA_16_R,45000,45951,12:30:00,12:45:51,15
27,BUS27,LINEA_16_A_46800,LINEA_16,46800,47751,13:00:00,13:15:51,15
27,BUS27,LINEA_16_R_48600,LINEA_16_R,48600,49551,13:30:00,13:45:51,15
27,BUS27,LINEA_16_A_50400,LINEA_16,50400,51351,14:00:00,14:15:51,15
27,BUS27,LINEA_16_R_52200,LINEA_16_R,52200,53151,14:30:00,14:45:51,15
27,BUS27,LINEA_16_A_54000,LINEA_16,54000,54951,15:00:00,15:15:51,15
27,BUS27,LINEA_16_R_55800,LINEA_16_R,55800,56751,15:30:00,15:45:51,15
27,BUS27,LINEA_16_A_57600,LINEA_16,57600,58551,16:00:00,16:15:51,15
27,BUS27,LINEA_16_R_59400,LINEA_16_R,59400,60351,16:30:00,16:45:51,15
27,BUS27,LINEA_16_A_61200,LINEA_16,61200,62151,17:00:00,17:15:51,15
27,BUS27,LINEA_16_R_63000,LINEA_16_R,63000,63951,17:30:00,17:45:51,15
27,BUS27,LINEA_16_A_64800,LINEA_16,64800,65751,18:00:00,18:15:51,15
27,BUS27,LINEA_16_R_66600,LINEA_16_R,66600,67551,18:30:00,18:45:51,15
27,BUS27,LINEA_16_A_68400,LINEA_16,68400,69351,19:00:00,19:15:51,15
27,BUS27,LINEA_16_R_70200,LINEA_16_R,70200,71151,19:30:00,19:45:51,15
27,BUS27,LINEA_16_A_72000,LINEA_16,72000,72951,20:00:00,20:15:51,15
27,BUS27,LINEA_16_R_73800,LINEA_16_R,73800,74751,20:30:00,20:45:51,15
27,BUS27,LINEA_16_A_75600,LINEA_16,75600,76551,21:00:00,21:15:51,15
27,BUS27,LINEA_16_R_77400,LINEA_16_R,77400,78351,21:30:00,21:45:51,15
27,BUS27,LINEA_16_A_79200,LINEA_16,79200,80151,22:00:00,22:15:51,15
27,BUS27,LINEA_16_R_81000,LINEA_16_R,81000,81951,22:30:00,22:45:51,15
27,BUS27,LINEA_16_A_82800,LINEA_16,82800,83751,23:00:00,23:15:51,15
27,BUS27,LINEA_16_R_84600,LINEA_16_R,84600,85551,23:30:00,23:45:51,15
28,BUS28,LINEA_16_A_23400,LINEA_16,23400,24351,06:30:00,06:45:51,15
28,BUS28,LINEA_16_R_25200,LINEA_16_R,25200,26151,07:00:00,07:15:51,15
28,BUS28,LINEA_16_A_27000,LINEA_16,27000,27951,07:30:00,07:45:51,15
28,BUS28,LINEA_16_R_28800,LINEA_16_R,28800,29751,08:00:00,08:15:51,15
28,BUS28,LINEA_16_A_30600,LINEA_16,30600,31551,08:30:00,08:45:51,15
28,BUS28,LINEA_16_R_32400,LINEA_16_R,32400,33351,09:00:00,09:15:51,15
28,BUS28,LINEA_16_A_34200,LINEA_16,34200,35151,09:30:00,09:45:51,15
28,BUS28,LINEA_16_R_36000,LINEA_16_R,36000,36951,10:00:00,10:15:51,15
28,BUS28,LINEA_16_A_37800,LINEA_16,37800,38751,10:30:00,10:45:51,15
28,BUS28,LINEA_16_R_39600,LINEA_16_R,39600,40551,11:00:00,11:15:51,15
28,BUS28,LINEA_16_A_41400,LINEA_16,41400,42351,11:30:00,11:45:51,15
28,BUS28,LINEA_16_R_43200,LINEA_16_R,43200,44151,12:00:00,12:15:51,15
28,BUS28,LINEA_16_A_45000,LINEA_16,45000,45951,12:30:00,12:45:51,15
28,BUS28,LINEA_16_R_46800,LINEA_16_R,46800,47751,13:00:00,13:15:51,15
28,BUS28,LINEA_16_A_48600,LINEA_16,48600,49551,13:30:00,13:45:51,15
28,BUS28,LINEA_16_R_50400,LINEA_16_R,50400,51351,14:00:00,14:15:51,15
28,BUS28,LINEA_16_A_52200,LINEA_16,52200,53151,14:30:00,14:45:51,15
28,BUS28,LINEA_16_R_54000,LINEA_16_R,54000,54951,15:00:00,15:15:51,15
28,BUS28,LINEA_16_A_55800,LINEA_16,55800,56751,15:30:00,15:45:51,15
28,BUS28,LINEA_16_R_57600,LINEA_16_R,57600,58551,16:00:00,16:15:51,15
28,BUS28,LINEA_16_A_59400,LINEA_16,59400,60351,16:30:00,16:45:51,15
28,BUS28,LINEA_16_R_61200,LINEA_16_R,61200,62151,17:00:00,17:15:51,15
28,BUS28,LINEA_16_A_63000,LINEA_16,63000,63951,17:30:00,17:45:51,15
28,BUS28,LINEA_16_R_64800,LINEA_16_R,64800,65751,18:00:00,18:15:51,15
28,BUS28,LINEA_16_A_66600,LINEA_16,66600,67551,18:30:00,18:45:51,15
28,BUS28,LINEA_16_R_68400,LINEA_16_R,68400,69351,19:00:00,19:15:51,15
28,BUS28,LINEA_16_A_70200,LINEA_16,70200,71151,19:30:00,19:45:51,15
28,BUS28,LINEA_16_R_72000,LINEA_16_R,72000,72951,20:00:00,20:15:51,15
28,BUS28,LINEA_16_A_73800,LINEA_16,73800,74751,20:30:00,20:45:51,15
28,BUS28,LINEA_16_R_75600,LINEA_16_R,75600,76551,21:00:00,21:15:51,15
28,BUS28,LINEA_16_A_77400,LINEA_16,77400,78351,21:30:00,21:45:51,15
28,BUS28,LINEA_16_R_79200,LINEA_16_R,79200,80151,22:00:00,22:15:51,15
28,BUS28,LINEA_16_A_81000,LINEA_16,81000,81951,22:30:00,22:45:51,15
28,BUS28,LINEA_16_R_82800,LINEA_16_R,82800,83751,23:00:00,23:15:51,15
29,BUS29,LINEA_17_A_21600,LINEA_17,21600,23074,06:00:00,06:24:34,24
29,BUS29,LINEA_17_A_23400,LINEA_17,23400,24874,06:30:00,06:54:34,24
29,BUS29,LINEA_17_A_25200,LINEA_17,25200,26674,07:00:00,07:24:34,24
29,BUS29,LINEA_17_A_27000,LINEA_17,27000,28474,07:30:00,07:54:34,24
29,BUS29,LINEA_17_A_28800,LINEA_17,28800,30274,08:00:00,08:24:34,24
29,BUS29,LINEA_17_A_30600,LINEA_17,30600,32074,08:30:00,08:54:34,24
29,BUS29,LINEA_17_A_32400,LINEA_17,32400,33874,09:00:00,09:24:34,24
29,BUS29,LINEA_17_A_34200,LINEA_17,34200,35674,09:30:00,09:54:34,24
29,BUS29,LINEA_17_A_36000,LINEA_17,36000,37474,10:00:00,10:24:34,24
29,BUS29,LINEA_17_A_37800,LINEA_17,37800,39274,10:30:00,10:54:34,24
29,BUS29,LINEA_17_A_39600,LINEA_17,39600,41074,11:00:00,11:24:34,24
29,BUS29,LINEA_17_A_41400,LINEA_17,41400,42874,11:30:00,11:54:34,24
29,BUS29,LINEA_17_A_43200,LINEA_17,43200,44674,12:00:00,12:24:34,24
29,BUS29,LINEA_17_A_45000,LINEA_17,45000,46474,12:30:00,12:54:34,24
29,BUS29,LINEA_17_A_46800,LINEA_17,46800,48274,13:00:00,13:24:34,24
29,BUS29,LINEA_17_A_48600,LINEA_17,48600,50074,13:30:00,13:54:34,24
29,BUS29,LINEA_17_A_50400,LINEA_17,50400,51874,14:00:00,14:24:34,24
29,BUS29,LINEA_17_A_52200,LINEA_17,52200,53674,14:30:00,14:54:34,24
29,BUS29,LINEA_17_A_54000,LINEA_17,54000,55474,15:00:00,15:24:34,24
29,BUS29,LINEA_17_A_55800,LINEA_17,55800,57274,15:30:00,15:54:34,24
29,BUS29,LINEA_17_A_57600,LINEA_17,57600,59074,16:00:00,16:24:34,24
29,BUS29,LINEA_17_A_59400,LINEA_17,59400,60874,16:30:00,16:54:34,24
29,BUS29,LINEA_17_A_61200,LINEA_17,61200,62674,17:00:00,17:24:34,24
29,BUS29,LINEA_17_A_63000,LINEA_17,63000,64474,17:30:00,17:54:34,24
29,BUS29,LINEA_17_A_64800,LINEA_17,64800,66274,18:00:00,18:24:34,24
29,BUS29,LINEA_17_A_66600,LINEA_17,66600,68074,18:30:00,18:54:34,24
29,BUS29,LINEA_17_A_68400,LINEA_17,68400,69874,19:00:00,19:24:34,24
29,BUS29,LINEA_17_A_70200,LINEA_17,70200,71674,19:30:00,19:54:34,24
29,BUS29,LINEA_17_A_72000,LINEA_17,72000,73474,20:00:00,20:24:34,24
29,BUS29,LINEA_17_A_73800,LINEA_17,73800,75274,20:30:00,20:54:34,24
29,BUS29,LINEA_17_A_75600,LINEA_17,75600,77074,21:00:00,21:24:34,24
29,BUS29,LINEA_17_A_77400,LINEA_17,77400,78874,21:30:00,21:54:34,24
29,BUS29,LINEA_17_A_79200,LINEA_17,79200,80674,22:00:00,22:24:34,24
29,BUS29,LINEA_17_A_81000,LINEA_17,81000,82474,22:30:00,22:54:34,24
29,BUS29,LINEA_17_A_82800,LINEA_17,82800,84274,23:00:00,23:24:34,24
30,BUS30,LINEA_2_A_21600,LINEA_2,21600,23820,06:00:00,06:37:00,37
30,BUS30,LINEA_2_A_25200,LINEA_2,25200,27420,07:00:00,07:37:00,37
30,BUS30,LINEA_2_A_28800,LINEA_2,28800,31020,08:00:00,08:37:00,37
30,BUS30,LINEA_2_A_32400,LINEA_2,32400,34620,09:00:00,09:37:00,37
30,BUS30,LINEA_2_A_36000,LINEA_2,36000,38220,10:00:00,10:37:00,37
30,BUS30,LINEA_2_A_39600,LINEA_2,39600,41820,11:00:00,11:37:00,37
30,BUS30,LINEA_2_A_43200,LINEA_2,43200,45420,12:00:00,12:37:00,37
30,BUS30,LINEA_2_A_46800,LINEA_2,46800,49020,13:00:00,13:37:00,37
30,BUS30,LINEA_2_A_50400,LINEA_2,50400,52620,14:00:00,14:37:00,37
30,BUS30,LINEA_2_A_54000,LINEA_2,54000,56220,15:00:00,15:37:00,37
30,BUS30,LINEA_2_A_57600,LINEA_2,57600,59820,16:00:00,16:37:00,37
30,BUS30,LINEA_2_A_61200,LINEA_2,61200,63420,17:00:00,17:37:00,37
30,BUS30,LINEA_2_A_64800,LINEA_2,64800,67020,18:00:00,18:37:00,37
30,BUS30,LINEA_2_A_68400,LINEA_2,68400,70620,19:00:00,19:37:00,37
30,BUS30,LINEA_2_A_72000,LINEA_2,72000,74220,20:00:00,20:37:00,37
30,BUS30,LINEA_2_A_75600,LINEA_2,75600,77820,21:00:00,21:37:00,37
30,BUS30,LINEA_2_A_79200,LINEA_2,79200,81420,22:00:00,22:37:00,37
30,BUS30,LINEA_2_A_82800,LINEA_2,82800,85020,23:00:00,23:37:00,37
31,BUS31,LINEA_2_A_23400,LINEA_2,23400,25620,06:30:00,07:07:00,37
31,BUS31,LINEA_2_A_27000,LINEA_2,27000,29220,07:30:00,08:07:00,37
31,BUS31,LINEA_2_A_30600,LINEA_2,30600,32820,08:30:00,09:07:00,37
31,BUS31,LINEA_2_A_34200,LINEA_2,34200,36420,09:30:00,10:07:00,37
31,BUS31,LINEA_2_A_37800,LINEA_2,37800,40020,10:30:00,11:07:00,37
31,BUS31,LINEA_2_A_41400,LINEA_2,41400,43620,11:30:00,12:07:00,37
31,BUS31,LINEA_2_A_45000,LINEA_2,45000,47220,12:30:00,13:07:00,37
31,BUS31,LINEA_2_A_48600,LINEA_2,48600,50820,13:30:00,14:07:00,37
31,BUS31,LINEA_2_A_52200,LINEA_2,52200,54420,14:30:00,15:07:00,37
31,BUS31,LINEA_2_A_55800,LINEA_2,55800,58020,15:30:00,16:07:00,37
31,BUS31,LINEA_2_A_59400,LINEA_2,59400,61620,16:30:00,17:07:00,37
31,BUS31,LINEA_2_A_63000,LINEA_2,63000,65220,17:30:00,18:07:00,37
31,BUS31,LINEA_2_A_66600,LINEA_2,66600,68820,18:30:00,19:07:00,37
31,BUS31,LINEA_2_A_70200,LINEA_2,70200,72420,19:30:00,20:07:00,37
31,BUS31,LINEA_2_A_73800,LINEA_2,73800,76020,20:30:00,21:07:00,37
31,BUS31,LINEA_2_A_77400,LINEA_2,77400,79620,21:30:00,22:07:00,37
31,BUS31,LINEA_2_A_81000,LINEA_2,81000,83220,22:30:00,23:07:00,37
32,BUS32,LINEA_2_LIC_A_21600,LINEA_2_LIC,21600,22740,06:00:00,06:19:00,19
32,BUS32,LINEA_2_LIC_R_23400,LINEA_2_LIC_R,23400,24540,06:30:00,06:49:00,19
32,BUS32,LINEA_2_LIC_A_25200,LINEA_2_LIC,25200,26340,07:00:00,07:19:00,19
32,BUS32,LINEA_2_LIC_R_27000,LINEA_2_LIC_R,27000,28140,07:30:00,07:49:00,19
32,BUS32,LINEA_2_LIC_A_28800,LINEA_2_LIC,28800,29940,08:00:00,08:19:00,19
32,BUS32,LINEA_2_LIC_R_30600,LINEA_2_LIC_R,30600,31740,08:30:00,08:49:00,19
32,BUS32,LINEA_2_LIC_A_32400,LINEA_2_LIC,32400,33540,09:00:00,09:19:00,19
32,BUS32,LINEA_2_LIC_R_34200,LINEA_2_LIC_R,34200,35340,09:30:00,09:49:00,19
32,BUS32,LINEA_2_LIC_A_36000,LINEA_2_LIC,36000,37140,10:00:00,10:19:00,19
32,BUS32,LINEA_2_LIC_R_37800,LINEA_2_LIC_R,37800,38940,10:30:00,10:49:00,19
32,BUS32,LINEA_2_LIC_A_39600,LINEA_2_LIC,39600,40740,11:00:00,11:19:00,19
